,ctarget
4196504,dos
1066238,dos
1529933,dos
2402261,dos
1302163,dos
4254378,dos
1259415,dos
3633834,dos
382074,normal
1224963,dos
1761351,dos
2827806,dos
3877665,dos
4029540,dos
4104964,dos
4100449,dos
4172617,dos
1463321,probe
3252313,dos
1091988,dos
4576729,dos
3484655,dos
16584,normal
1917077,dos
813492,normal
4093893,dos
1663625,dos
4459390,normal
4571025,dos
1956538,dos
2483529,dos
3828276,dos
3798,normal
4505588,normal
4380694,dos
3484869,dos
3040455,dos
124676,normal
531037,dos
4836867,dos
2793883,dos
3248600,dos
3897781,dos
4726543,dos
2130900,dos
4648755,dos
2715875,dos
511016,normal
3956450,dos
2362993,dos
2722365,dos
2247464,dos
2673404,dos
1200263,dos
502754,probe
4478218,normal
1039441,normal
1683347,dos
1472726,dos
962694,dos
78625,dos
2227322,dos
4174601,dos
2789454,dos
342787,normal
2148393,dos
1546862,dos
2566175,dos
361142,normal
647990,dos
764330,normal
2591752,dos
355802,normal
3422213,normal
609901,dos
2673882,dos
2369602,dos
568839,dos
951013,dos
2158249,dos
2203925,dos
4197652,dos
2010574,dos
4761640,dos
1731412,dos
3380155,dos
1167415,dos
553816,dos
3552463,dos
2175959,dos
1978881,dos
2963195,dos
3273294,dos
294564,normal
1103848,dos
348957,normal
3597951,dos
2104667,dos
1215659,dos
3563683,dos
810654,normal
3093583,dos
2796325,dos
2597565,dos
329804,normal
456418,dos
854268,normal
819766,normal
4877157,normal
3235991,dos
4513444,normal
2676646,dos
1915803,dos
1586117,dos
2231952,dos
1034172,normal
1980966,dos
2369207,dos
4497097,normal
785345,normal
270893,normal
136372,normal
2156325,dos
799101,normal
3990744,dos
4366442,dos
2234269,dos
1125972,dos
3578218,dos
1465877,dos
2837217,dos
4199326,dos
638754,dos
460690,dos
4630747,dos
4682417,dos
3611023,dos
26932,normal
3851517,dos
1132472,dos
4646225,dos
1167153,dos
654531,dos
395604,normal
15104,normal
3219684,dos
281861,normal
2835180,dos
347200,normal
783939,normal
2765223,dos
1963706,dos
2484979,dos
679735,dos
810535,normal
357181,normal
2906874,dos
2105247,dos
1729039,dos
1905006,dos
2656901,dos
4192923,dos
650678,dos
2745032,dos
4198811,dos
4751785,dos
380155,normal
617358,dos
578556,dos
2815726,dos
3718388,dos
746906,normal
1873929,dos
580449,dos
4800995,normal
324634,normal
3175450,dos
626822,dos
1642834,dos
677056,dos
1118510,dos
3058857,dos
2664360,dos
4828359,normal
3491997,dos
4279181,dos
3443427,normal
1638000,dos
3151727,dos
3547859,dos
4660688,dos
3516629,dos
4159444,dos
526844,dos
2212225,dos
963348,dos
2455748,dos
4492118,normal
1119050,dos
2112797,dos
2641772,dos
1854596,dos
3950030,dos
2642740,dos
2949013,dos
1408045,normal
1435879,normal
594514,dos
291615,normal
3278578,dos
2517934,dos
656686,dos
558257,dos
4698175,dos
546078,dos
1524016,dos
3836306,dos
4398755,dos
4765594,normal
1989309,dos
3522720,dos
3233573,dos
928915,dos
4367160,dos
3397980,normal
3021474,dos
4220296,dos
1752031,dos
3101397,dos
3512999,dos
2711669,dos
2039022,dos
4208481,dos
4742026,dos
3829278,dos
3349032,dos
955562,dos
539173,dos
4502337,normal
22663,normal
3425211,normal
1521794,dos
3035740,dos
3297635,dos
699328,dos
782755,normal
3407755,normal
2785151,dos
317279,normal
3886338,dos
2027001,dos
3469761,dos
91287,dos
2365885,dos
1760020,dos
1729112,dos
2854688,dos
760842,normal
1361924,normal
3773765,dos
4411576,dos
868602,normal
4415549,dos
746972,normal
280192,normal
4208232,dos
3062651,dos
1768379,dos
3173020,dos
1142210,dos
2451476,dos
4238952,dos
4111170,dos
3522346,dos
2042082,dos
1595192,dos
3109815,dos
3307930,dos
2786715,dos
2150211,dos
4305512,dos
958944,dos
3565138,dos
4205645,dos
507673,normal
2199154,dos
1022523,normal
1066246,dos
3810649,dos
4680216,dos
2448092,dos
1302612,dos
4195963,dos
4714042,dos
91395,dos
1729120,dos
4726523,dos
427288,dos
3331918,dos
4613392,dos
3020266,dos
3750431,dos
2824828,dos
2400622,dos
3141082,dos
3121496,dos
161904,normal
36554,normal
3519561,dos
1652533,dos
3297429,dos
1393937,normal
3913778,dos
1207262,dos
3336906,dos
4329585,dos
1425424,normal
2903341,dos
1078777,dos
3364385,dos
436517,dos
1530067,dos
2956738,dos
286995,normal
2030829,dos
2945319,dos
1921454,dos
4383176,dos
223906,normal
3829753,dos
1680751,dos
4641988,dos
3478487,dos
4268104,dos
3953616,dos
1156318,dos
231212,normal
1048621,normal
1035393,normal
562189,dos
1565626,dos
3668312,dos
696532,dos
3360520,dos
2559687,dos
770176,normal
804858,normal
2807737,dos
831006,normal
3593692,dos
3428583,normal
736872,normal
897741,probe
698316,dos
167260,normal
397300,normal
2183247,dos
3374577,dos
419689,normal
4860999,dos
1864183,dos
4509304,normal
2312163,dos
3141603,dos
2278441,dos
1534392,dos
4111974,dos
1994482,dos
249229,normal
1965718,dos
3423802,normal
4199927,dos
4329072,dos
3206923,dos
2625190,dos
2596810,dos
4452291,dos
2682515,dos
4180264,dos
1736630,dos
2360552,dos
2677240,dos
545769,dos
3730835,dos
3452143,normal
3637973,dos
2867873,dos
1586878,dos
3950429,dos
2319544,dos
226384,r2l
3853162,dos
2179450,dos
550920,dos
2864471,dos
4603152,dos
1883419,dos
2286648,dos
843207,normal
3763107,dos
1801767,dos
4281603,dos
3338675,dos
2548734,dos
304406,normal
1096968,dos
2859979,dos
3525011,dos
334758,normal
411970,normal
1233540,dos
2270815,dos
4001746,dos
847265,normal
2856980,dos
1151071,dos
1051157,normal
2461388,dos
3073055,dos
3961470,dos
656514,dos
2145181,dos
4353042,dos
2881211,dos
1824625,dos
57634,normal
2459613,dos
4321436,dos
287286,normal
4746736,dos
4372020,dos
3314459,dos
4480691,normal
3125832,dos
2903427,dos
4357916,dos
1492880,dos
1896685,dos
470397,dos
1312796,dos
3144008,dos
1693954,dos
4048893,dos
4407089,dos
782213,normal
4779824,normal
3896635,dos
3156835,dos
1326576,dos
2122677,dos
3796128,dos
980606,dos
1442336,normal
3482005,dos
3715991,dos
729389,normal
3130126,dos
392651,normal
1029752,normal
1589358,dos
2020694,dos
819427,normal
1825008,dos
4509819,normal
1449751,normal
4502959,normal
3692041,dos
2993185,dos
2513810,dos
1798804,dos
868340,normal
4007717,dos
2724072,dos
4087881,dos
456569,dos
249746,normal
11682,normal
3255390,dos
29141,normal
4592038,dos
3377423,dos
1984197,dos
3313550,dos
3247462,dos
4859999,dos
2047569,dos
4200813,dos
570756,dos
3662261,dos
460840,dos
3322958,dos
3905268,dos
973460,dos
4125306,dos
4257972,dos
3442686,normal
75465,normal
2607529,dos
342367,normal
289250,normal
3663606,dos
1169453,dos
1916009,dos
2936301,dos
210809,normal
2592908,dos
1323938,dos
513448,normal
4148591,dos
3179390,dos
2574565,dos
4352233,dos
4768729,normal
2304479,dos
2621727,dos
2280525,dos
3249714,dos
4502970,normal
4039643,dos
2249992,dos
2194852,dos
2905663,dos
4073305,dos
4609830,dos
4381955,dos
4493184,normal
882341,normal
1474789,dos
3377268,dos
1962092,dos
1700704,dos
94932,dos
1835798,dos
3355417,dos
2326276,dos
990717,dos
3481677,dos
3239001,dos
1823289,dos
4103251,dos
3403620,normal
1666814,dos
3873222,dos
967723,dos
2533291,dos
460339,dos
1320256,dos
4467092,normal
3839351,dos
395120,normal
364204,normal
1417116,probe
2693931,dos
1903467,dos
3220734,dos
3667203,dos
4439400,dos
2728970,dos
1257872,dos
4854540,dos
928745,dos
4474684,normal
3270053,dos
931081,dos
1103152,dos
1248008,dos
1888131,dos
4792120,normal
611334,dos
4314317,dos
2330677,dos
1366685,normal
4322705,dos
3672147,dos
173416,normal
1032392,normal
1701232,dos
3526596,dos
919889,dos
3396874,normal
1435987,normal
4626440,dos
4498225,normal
3839777,dos
3159321,dos
4800234,normal
3350939,dos
4636378,dos
694640,dos
4150824,dos
161106,normal
4286110,dos
3277320,dos
564192,dos
3382167,dos
2924156,dos
3138625,dos
2405782,dos
318587,normal
3325777,dos
447129,dos
491272,dos
2198552,dos
3250129,dos
4044513,dos
4665776,dos
815430,normal
2916313,dos
1260071,dos
2606244,dos
1359547,normal
766114,normal
2156412,dos
95430,dos
2369545,dos
282135,normal
2803434,dos
2298166,dos
814078,normal
1142085,dos
4666533,dos
3589632,dos
2764828,dos
3170467,dos
4424455,dos
1341986,dos
2556905,dos
2779632,dos
2981601,dos
4578304,dos
1429817,normal
789557,normal
4438389,dos
2114665,dos
3541033,dos
3598698,dos
4009017,dos
1764474,dos
1102669,dos
464398,dos
317042,normal
2729717,dos
310874,normal
1002021,dos
3056627,dos
2771491,dos
1848158,dos
1784144,dos
1868350,dos
3797631,dos
3723549,dos
2544575,dos
961928,dos
2068963,dos
3703123,dos
4726795,dos
2105717,dos
1664038,dos
2117726,dos
930853,dos
1939669,dos
2335938,dos
1998367,dos
2387729,dos
3457525,normal
2183950,dos
4620862,dos
344548,normal
2208550,dos
4600223,dos
2437378,dos
1558133,dos
4832458,dos
2048603,dos
127196,normal
115512,normal
92304,dos
4730885,dos
2678578,dos
754490,normal
2167084,dos
3528861,dos
3054957,dos
2892852,dos
1270287,dos
3698340,dos
2326273,dos
934527,dos
3214716,dos
1751060,dos
4599273,dos
2588701,dos
350505,normal
2002924,dos
2967154,dos
1639884,dos
614059,dos
4041483,dos
2554199,dos
765981,normal
160583,normal
4137246,dos
3892056,dos
1170175,dos
4354402,dos
2765138,dos
2031895,dos
674038,dos
3861296,dos
2696972,dos
4531132,normal
4717117,dos
3609617,dos
1566354,dos
3755593,dos
3574918,dos
230080,normal
2550751,dos
3920421,dos
3888036,dos
4106471,dos
4739366,dos
2209745,dos
3200793,dos
1354959,normal
3665194,dos
4182011,dos
302553,normal
4306810,dos
1659712,dos
2785383,dos
4665952,dos
3430473,normal
234735,normal
2984549,dos
538749,dos
2554366,dos
4228341,dos
4541742,normal
4060711,dos
2781159,dos
1293004,dos
3234004,dos
2846743,dos
2669480,dos
319505,normal
4332992,dos
2233813,dos
4459382,normal
1664892,dos
3944376,dos
1617577,dos
2062702,dos
2856958,dos
2888981,dos
3301840,dos
2688595,dos
3658056,dos
507789,normal
1921983,dos
4364024,dos
3892009,dos
2408616,dos
917832,dos
3352252,dos
4454,normal
3357604,dos
3228332,dos
4689007,dos
3229517,dos
3732260,dos
1197856,dos
2995228,dos
310330,normal
2653869,dos
3038615,dos
2137278,dos
4468086,normal
3057208,dos
2903264,dos
4636116,dos
1370549,normal
773472,normal
3171773,dos
4063647,dos
1514926,dos
178900,normal
3008309,dos
3896801,dos
1719850,dos
10313,normal
946461,dos
719556,dos
478603,dos
3643389,dos
2996687,dos
918943,dos
3526507,dos
546081,dos
1998654,dos
2589651,dos
210073,normal
1002025,dos
1785308,dos
2800325,dos
176823,normal
2503586,dos
736818,normal
951754,dos
1937416,dos
3304418,dos
1971030,dos
2431287,dos
299559,normal
2711654,dos
3542454,dos
159606,normal
1134887,dos
2615653,dos
1509894,dos
2102034,dos
2314715,dos
533552,dos
2293346,dos
3518364,dos
552185,dos
1642451,dos
3106631,dos
2277697,dos
1821279,dos
3880171,dos
4184212,dos
1401717,normal
3537916,dos
1858352,dos
2191426,dos
2977095,dos
1235708,dos
1970246,dos
1786634,dos
4335663,dos
4674428,dos
2072822,dos
1196834,dos
2498700,dos
1720224,dos
2564920,dos
717005,dos
765301,normal
4093085,dos
1362195,normal
4441958,dos
602210,dos
2610715,dos
2632750,dos
4318686,dos
3872915,dos
2430100,dos
4119785,dos
1438857,normal
724833,normal
1773764,dos
4323262,dos
2028039,dos
4281587,dos
3782354,dos
4793208,normal
2815945,dos
2557700,dos
4267661,dos
4261996,dos
4668536,dos
4397886,dos
3294960,dos
3329530,dos
2779316,dos
4589647,dos
936443,dos
1456843,normal
3741523,dos
279478,normal
2439669,dos
4884704,normal
1739881,dos
4011426,dos
237584,normal
936232,dos
2972586,dos
4845344,dos
2827889,dos
1772511,dos
2895174,dos
2095568,dos
3338651,dos
153707,normal
3875430,dos
3241817,dos
3684299,dos
986220,dos
3119720,dos
2259301,dos
4224419,dos
2995702,dos
1102277,dos
3276051,dos
689104,dos
277529,normal
4454223,dos
2354826,dos
72409,normal
2051589,dos
3471176,dos
2172621,dos
3350938,dos
1373228,normal
1741238,dos
1409986,normal
4286884,dos
2249590,dos
1309832,dos
2008778,dos
336409,normal
3975598,dos
3366965,dos
1897820,dos
1925604,dos
27167,normal
2532972,dos
4063587,dos
1341835,dos
4568457,dos
3298938,dos
989756,dos
2420748,dos
4892932,normal
901455,dos
4431537,dos
4308045,dos
386948,normal
1115041,dos
655812,dos
323994,normal
414304,normal
4511638,normal
3626225,dos
1219933,dos
1986987,dos
1844655,dos
4474772,normal
3688991,dos
1102566,dos
1170651,dos
3392582,dos
425586,dos
947587,dos
1436141,normal
1923629,dos
1497589,dos
4434988,dos
2358765,dos
3950639,dos
885931,normal
3091739,dos
958118,dos
3393078,dos
1450248,normal
1292069,dos
4313069,dos
423193,dos
1623678,dos
3491043,dos
656269,dos
2292508,dos
2140638,dos
4349262,dos
3947031,dos
992568,dos
4148010,dos
4392660,dos
977413,dos
841679,normal
3837337,dos
2850707,dos
3471487,dos
2612889,dos
379016,normal
2771019,dos
3112384,dos
2031791,dos
179655,normal
4304926,dos
3309094,dos
4764625,probe
2710017,dos
2453534,dos
230787,normal
3164823,dos
2570711,dos
549362,dos
3451193,normal
2227855,dos
2730170,dos
3225881,dos
4036198,dos
4002212,dos
3643230,dos
2964757,dos
852222,normal
3778463,dos
2818658,dos
3275513,dos
794147,normal
632138,dos
1008185,dos
1664235,dos
2894183,dos
2218388,dos
2976398,dos
1468455,dos
2750451,dos
3819754,dos
774434,normal
1418776,normal
2829432,dos
3713680,dos
3161471,dos
2756785,dos
302275,normal
3869560,dos
2274953,dos
399115,normal
1238530,dos
2167331,dos
3938667,dos
4746322,dos
3893420,dos
3190330,dos
1282074,dos
3139832,dos
2754713,dos
2024795,dos
932843,dos
1597860,dos
2878088,dos
1326827,dos
760547,normal
4863639,dos
4043559,dos
112733,dos
4619379,dos
1970080,dos
1668747,dos
3527075,dos
1867441,dos
1333201,dos
3084921,dos
4775500,normal
2387362,dos
4530426,normal
3058830,dos
2883023,dos
3593857,dos
1536179,dos
3032012,dos
4134638,dos
3692169,dos
128999,normal
2668098,dos
1496281,dos
698418,dos
2072227,dos
2199727,dos
4448771,dos
3240599,dos
1308591,dos
4420159,dos
1050148,normal
4349865,dos
3949448,dos
3521141,dos
1361543,normal
318533,normal
2931792,dos
2118656,dos
573526,dos
2535646,dos
2727713,dos
573847,dos
1237754,dos
257757,normal
949171,dos
655329,dos
134437,normal
4037355,dos
4454401,dos
2116617,dos
1857851,dos
3929586,normal
2665079,dos
1654077,dos
2182109,dos
4876510,normal
2780347,dos
4391106,dos
4026767,dos
101082,dos
313991,normal
4516328,normal
4324738,dos
3885475,dos
3394235,dos
1138288,dos
4349726,dos
3256380,dos
4838038,dos
253499,normal
3457721,normal
1835335,dos
350361,normal
3156780,dos
642350,dos
4590014,dos
3746063,dos
4193386,dos
4093088,dos
1951852,dos
1874542,dos
3080216,dos
3516868,dos
4180217,dos
2088239,dos
1717018,dos
1571439,dos
896228,probe
4663281,dos
1714504,dos
295182,normal
1816165,dos
1628308,dos
3826863,dos
563135,dos
2262156,dos
1870133,dos
14220,normal
396728,normal
2539528,dos
4379974,dos
4038701,dos
4517632,normal
3251067,dos
3313069,dos
1043425,normal
2958288,dos
3901663,dos
3055072,dos
501136,normal
3994472,dos
1929661,dos
2793726,dos
1033032,normal
789209,normal
1669452,dos
1963558,dos
2657711,dos
4153793,dos
2583571,dos
2003084,dos
3360737,dos
3595992,dos
2682760,dos
3246711,dos
2294372,dos
963462,dos
4226459,dos
4314195,dos
98257,dos
1327478,dos
1422563,normal
2033569,dos
3408421,normal
99301,dos
3760862,dos
4839750,dos
3193638,dos
3850999,dos
3463493,dos
2335666,dos
4073614,dos
2155699,dos
1915969,dos
2584770,dos
4480934,normal
1164859,dos
3215991,dos
3621459,dos
1447971,normal
3571168,dos
4758850,dos
80963,dos
4019727,dos
1100473,dos
1077563,dos
3765179,dos
3863188,dos
2144510,dos
4002234,dos
2940743,dos
4881334,normal
3637186,dos
825435,normal
4340033,dos
2265856,dos
3198974,dos
1750335,dos
2860768,dos
4701530,dos
1190119,dos
4285281,dos
4457528,dos
488869,dos
247557,normal
3782538,dos
3504717,dos
3975381,dos
4828796,normal
2127951,dos
1322856,dos
2508360,dos
2662980,dos
2934761,dos
160479,normal
4802638,normal
1984461,dos
2128080,dos
3005691,dos
2948065,dos
2661500,dos
1423948,normal
4487861,normal
4521353,normal
1762882,dos
2401799,dos
3226785,dos
1472649,dos
4817746,normal
1001144,dos
1920851,dos
4352267,dos
3926889,normal
282563,normal
3880665,dos
4393759,dos
1776947,dos
3886079,dos
4472471,normal
4563637,dos
902090,dos
4555540,normal
1316443,dos
4020810,dos
3398953,normal
1834753,dos
171855,normal
1342929,normal
632183,dos
2869400,dos
642201,dos
3915530,dos
51255,normal
128989,normal
3358532,dos
862408,normal
1884989,dos
3012929,dos
2385843,dos
4458014,dos
1803957,dos
425886,dos
902883,dos
174546,normal
812011,normal
2784506,dos
91325,dos
3990776,dos
742766,normal
153641,normal
4454973,dos
4744912,dos
69866,normal
958769,dos
3555044,dos
3706484,dos
4445845,dos
2810605,dos
2997518,dos
2388043,dos
4415731,dos
2589362,dos
1722542,dos
45362,normal
4748634,dos
631916,dos
3502555,dos
2745964,dos
941307,dos
1382944,probe
4208318,dos
4309905,dos
3190926,dos
144990,normal
4406930,dos
1665195,dos
1231906,dos
2117138,dos
622158,dos
1325263,dos
2096347,dos
4382027,dos
1169196,dos
3253970,dos
2476335,dos
4009865,dos
2524255,dos
1247019,dos
1877869,dos
1911848,dos
2168376,dos
3335598,dos
839879,normal
3147286,dos
4621126,dos
830221,normal
1795995,dos
3729103,dos
383927,normal
3431678,normal
3700988,dos
1523423,dos
694230,dos
4753682,dos
3220259,dos
587102,dos
1091290,dos
1458030,normal
3839031,dos
2332817,dos
3295332,dos
3682017,normal
1329768,dos
2988200,dos
3081785,dos
4188048,dos
1642538,dos
4820206,normal
467812,dos
4738937,dos
4665306,dos
2504189,dos
3465194,dos
1610442,dos
4585318,dos
93881,dos
3817751,dos
3291996,dos
2184731,dos
4838988,dos
1678742,dos
4138814,dos
2298726,dos
3590479,dos
599524,dos
3681683,normal
478747,dos
3642537,dos
1465211,dos
3454741,normal
4262582,dos
2340302,dos
4168912,dos
2278138,dos
2160549,dos
3904304,dos
385329,normal
3326173,dos
3093973,dos
2950951,dos
4009808,dos
466800,dos
3211546,dos
4296882,dos
1440300,normal
1793619,dos
4547052,normal
3194630,dos
2025142,dos
2224812,dos
499770,dos
4394961,dos
3125709,dos
2093046,dos
1035689,normal
3398226,normal
1760575,dos
554734,dos
3007789,dos
2309033,dos
1071581,dos
2245824,dos
141413,normal
3687980,dos
2621387,dos
2799883,dos
1604186,dos
4802829,normal
566691,dos
4086306,dos
4564928,dos
2649730,dos
3799738,dos
2629698,dos
4764255,normal
1623228,dos
1138143,dos
3282005,dos
4563575,dos
2761288,dos
2194556,dos
227154,normal
4120992,dos
2726132,dos
3954140,dos
2291764,dos
3807427,dos
442270,dos
908785,dos
945086,dos
4118427,dos
1576150,dos
2311426,dos
4570172,dos
1109859,dos
353400,normal
4500978,normal
3905002,dos
3670306,dos
3114114,dos
4849995,dos
149151,normal
938644,dos
3103180,dos
3064667,dos
1504794,dos
4681062,dos
244224,normal
958106,dos
4118631,dos
229887,normal
1825251,dos
2273783,dos
2504157,dos
1830680,dos
2725249,dos
400414,normal
4721889,dos
468632,dos
184944,normal
2352547,dos
3650252,dos
2052685,dos
1925837,dos
3929563,normal
1061051,dos
1167443,dos
2302502,dos
1536683,dos
313667,normal
1551141,dos
158927,normal
2182830,dos
386459,normal
2752263,dos
2639721,dos
4609945,dos
3096842,dos
1203013,dos
2019398,dos
799138,normal
3116151,dos
1647676,dos
1579835,dos
337051,normal
3600252,dos
2399240,dos
1599670,dos
3350914,dos
4582725,dos
2857150,dos
1871394,dos
4274549,dos
1452392,normal
2905202,dos
371829,normal
1835864,dos
1493053,dos
94636,dos
1452422,normal
415748,normal
2374738,dos
1929681,dos
2418033,dos
889714,normal
3853519,dos
3666023,normal
2769656,dos
4628167,dos
2200643,dos
3587609,dos
1337759,dos
1254791,dos
1065809,dos
4387388,dos
2458740,dos
2734818,dos
2710967,dos
3882003,dos
4743661,dos
4556514,normal
3926688,normal
3037852,dos
1857951,dos
2400841,dos
90514,dos
3035981,dos
655976,dos
2991002,dos
4724567,dos
1985095,dos
4158682,dos
2073082,dos
1546694,dos
1144981,dos
3908305,dos
2199396,dos
3339582,dos
4313692,dos
122090,normal
187209,normal
3200001,dos
3411734,probe
3300683,dos
4593251,dos
4256685,dos
1268860,dos
137365,normal
3206713,dos
1523554,dos
1680444,dos
3985629,dos
3502507,dos
2290157,dos
4300113,dos
1531470,dos
822742,normal
660164,dos
55184,normal
1219859,dos
4254390,dos
1655842,dos
1176785,dos
1018192,normal
3812324,dos
4845724,dos
4101541,dos
3353825,dos
3407071,normal
